lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days
25.25,79.75,855.757,267.5339,0.31262836,300.71794871794873,0.358974358974359
25.25,80.0,839.02124,221.77757,0.26432893,298.1794871794872,0.2051282051282051
25.25,80.25,751.35565,264.9984,0.3526937,304.6923076923077,0.3333333333333333
25.25,80.5,885.268,268.07248,0.30281505,299.8974358974359,0.4358974358974359
25.25,80.75,964.0539,296.86972,0.30793893,302.3076923076923,0.717948717948718
25.25,81.0,848.7767,253.98958,0.29924193,298.15384615384613,0.1282051282051282
25.25,81.25,836.5661,270.6354,0.3235075,297.87179487179486,0.3333333333333333
25.25,81.5,868.2442,267.389,0.30796522,300.20512820512823,0.4102564102564102
25.25,81.75,708.04785,329.85184,0.46586093,312.1794871794872,0.5641025641025641
25.25,82.0,824.39545,253.43242,0.30741608,303.97435897435895,0.2307692307692307
25.25,82.25,854.5565,270.03476,0.31599402,305.6666666666667,0.5384615384615384
25.25,82.5,876.5836,276.936,0.31592652,299.6666666666667,0.5128205128205128
25.25,82.75,984.02216,232.9494,0.23673187,296.8974358974359,0.5128205128205128
25.25,83.0,848.15936,294.1198,0.34677422,308.53846153846155,0.4871794871794871
25.25,83.25,884.2989,169.49802,0.19167504,295.15384615384613,0.1794871794871795
25.25,83.5,947.4855,182.77748,0.19290794,294.84615384615387,0.2051282051282051
25.25,83.75,880.2194,196.15613,0.22284913,288.9230769230769,0.1794871794871795
25.25,84.0,932.9561,216.32272,0.23186806,293.71794871794873,0.3846153846153846
25.25,84.25,959.1933,244.58078,0.25498593,288.3333333333333,0.2307692307692307
25.25,84.5,912.7786,362.9055,0.39758325,293.15384615384613,0.2564102564102564
25.25,84.75,930.88153,264.0505,0.2836564,294.56410256410254,0.3846153846153846
25.25,85.0,980.84,272.33633,0.27765623,289.1025641025641,0.4358974358974359
25.25,85.25,998.5911,262.1988,0.2625687,291.43589743589746,0.3846153846153846
25.25,85.5,982.52905,245.0325,0.24938957,294.1794871794872,0.3076923076923077
25.25,85.75,1012.91675,261.77768,0.25843948,280.38461538461536,0.3333333333333333
25.25,86.0,1078.009,253.96686,0.2355888,278.71794871794873,0.4102564102564102
25.25,86.25,1169.9677,275.11807,0.23515016,278.94871794871796,0.6410256410256411
25.25,86.5,1225.615,354.769,0.28946203,280.6923076923077,0.717948717948718
25.25,86.75,1256.1503,291.5626,0.23210806,286.35897435897436,1.2564102564102564
25.25,87.0,1995.2021,666.89453,0.3342491,256.87179487179486,1.7692307692307692
25.25,87.25,1385.1874,347.5949,0.2509371,269.7435897435897,0.6666666666666666
25.25,87.5,1609.7178,417.18427,0.2591661,260.02564102564105,0.9743589743589745
25.25,87.75,1600.4412,366.21564,0.22882168,254.28205128205127,0.8717948717948718
25.25,88.0,1624.3663,396.3718,0.24401626,271.28205128205127,1.564102564102564
25.25,88.25,1556.7668,420.52734,0.27012867,266.9230769230769,1.1538461538461535
25.25,88.5,1521.3981,450.1155,0.2958565,273.2564102564103,1.4871794871794872
25.25,88.75,1628.4586,427.9914,0.26281995,256.43589743589746,1.2820512820512822
25.25,90.25,3447.568,1276.5631,0.3702793,206.69230769230768,5.282051282051282
25.25,90.5,5872.5034,3237.161,0.5512404,189.92307692307693,14.948717948717947
25.25,90.75,6875.599,3147.9373,0.45784187,181.6153846153846,18.256410256410255
25.25,91.0,7615.9253,3366.1387,0.44198683,182.30769230769232,21.0
25.25,91.25,9444.708,3785.033,0.400757,191.25641025641025,28.128205128205128
25.25,91.5,8378.047,3230.947,0.3856444,183.10256410256412,24.846153846153847
25.25,91.75,5184.1387,2646.618,0.5105222,180.23076923076923,10.205128205128204
25.25,92.0,3733.5017,2091.8853,0.5603011,181.48717948717947,5.051282051282051
25.25,92.25,3344.8198,1781.5077,0.5326169,187.4102564102564,3.282051282051282
25.25,92.5,2370.2332,573.5025,0.24196038,200.1794871794872,0.8974358974358975
25.25,92.75,2143.553,572.32635,0.26699892,202.02564102564105,0.6153846153846154
25.25,93.0,1695.4924,486.1112,0.28670797,202.05128205128204,0.1538461538461538
25.25,93.25,1439.7362,294.76767,0.20473728,199.35897435897436,0.0512820512820512
25.25,93.5,1419.1361,317.5942,0.22379404,206.46153846153845,0.0769230769230769
25.25,93.75,1446.214,372.4685,0.2575473,212.64102564102564,0.1538461538461538
25.25,94.0,1500.6244,355.784,0.23709063,211.5897435897436,0.1025641025641025
25.25,94.25,1515.681,380.54013,0.25106874,214.43589743589743,0.0769230769230769
25.25,94.5,1547.4675,399.5513,0.2581969,220.76923076923077,0.1282051282051282
25.5,70.5,323.70837,168.61345,0.5208807,342.38461538461536,0.2307692307692307
25.5,70.75,336.81982,172.3484,0.5116932,341.8205128205128,0.282051282051282
25.5,71.0,356.65594,188.84996,0.5295018,346.7692307692308,0.3333333333333333
25.5,71.25,333.91547,168.29358,0.50400054,340.0,0.1538461538461538
25.5,71.5,327.68527,169.91638,0.5185353,339.6923076923077,0.1794871794871795
25.5,71.75,336.7733,181.03653,0.537562,339.4102564102564,0.1794871794871795
25.5,72.0,363.98547,171.59941,0.47144577,336.02564102564105,0.2564102564102564
25.5,72.25,401.72656,188.31297,0.4687591,336.2564102564103,0.282051282051282
25.5,72.5,454.975,242.18448,0.5323028,334.02564102564105,0.4358974358974359
25.5,72.75,461.49664,243.15454,0.5268826,331.6923076923077,0.358974358974359
25.5,73.0,454.64062,263.5047,0.579589,329.61538461538464,0.358974358974359
25.5,73.25,530.3962,239.85327,0.4522153,324.6666666666667,0.3333333333333333
25.5,73.5,603.71533,242.47826,0.40164337,320.15384615384613,0.4102564102564102
25.5,73.75,588.0099,239.36957,0.40708426,324.15384615384613,0.4871794871794871
25.5,74.0,583.4999,188.12029,0.32239988,320.71794871794873,0.1538461538461538
25.5,74.25,570.1097,170.42247,0.29892927,317.20512820512823,0.0769230769230769
25.5,74.5,641.1821,204.87628,0.319529,321.7692307692308,0.2307692307692307
25.5,74.75,680.95715,231.12895,0.33941776,317.97435897435895,0.3076923076923077
25.5,75.0,683.5567,193.15932,0.2825798,314.20512820512823,0.282051282051282
25.5,75.25,643.49524,227.88878,0.35414213,318.2564102564103,0.358974358974359
25.5,75.5,724.2492,228.10399,0.31495234,319.6666666666667,0.5384615384615384
25.5,75.75,664.0018,234.6835,0.35343808,311.2564102564103,0.2307692307692307
25.5,76.0,700.782,285.34204,0.4071766,311.35897435897436,0.358974358974359
25.5,76.25,713.12445,387.25864,0.543045,314.94871794871796,0.5128205128205128
25.5,76.5,800.6876,380.09772,0.47471413,311.38461538461536,0.5641025641025641
25.5,76.75,953.61,297.62186,0.3121002,290.38461538461536,0.282051282051282
25.5,77.0,1019.4836,287.89752,0.28239545,288.2564102564103,0.4102564102564102
25.5,77.25,907.6447,261.15787,0.28773138,298.79487179487177,0.4871794871794871
25.5,77.5,897.92786,268.43954,0.29895446,306.2307692307692,0.5128205128205128
25.5,77.75,849.4316,277.73862,0.32696998,305.46153846153845,0.5128205128205128
25.5,78.0,778.2476,275.50507,0.35400695,316.79487179487177,0.4358974358974359
25.5,78.25,900.0317,265.978,0.2955207,296.1025641025641,0.3846153846153846
25.5,78.5,889.3115,279.25223,0.31400946,297.94871794871796,0.4102564102564102
25.5,78.75,753.40424,276.72504,0.36729956,300.8974358974359,0.2307692307692307
25.5,79.0,757.23315,276.447,0.36507514,309.5128205128205,0.358974358974359
25.5,79.25,818.746,254.3101,0.31060928,304.20512820512823,0.282051282051282
25.5,79.5,820.01416,243.99599,0.29755095,303.20512820512823,0.282051282051282
25.5,79.75,754.77673,244.44563,0.32386482,299.0,0.1538461538461538
25.5,80.0,855.0606,226.98694,0.265463,300.64102564102564,0.4102564102564102
25.5,80.25,876.33875,237.52956,0.27104765,303.53846153846155,0.4871794871794871
25.5,80.5,829.8023,241.10498,0.29055715,309.3076923076923,0.6153846153846154
25.5,80.75,833.17053,249.65398,0.2996433,299.56410256410254,0.3846153846153846
25.5,81.0,737.50256,278.09415,0.3770755,301.9230769230769,0.2051282051282051
25.5,81.25,734.04156,275.61597,0.37547734,302.9230769230769,0.2051282051282051
25.5,81.5,886.0208,231.36855,0.26113218,303.4102564102564,0.4871794871794871
25.5,81.75,849.78467,256.32837,0.3016392,304.4871794871795,0.6666666666666666
25.5,82.0,784.3958,249.85072,0.31852633,304.6666666666667,0.2051282051282051
25.5,82.25,718.9313,255.8873,0.35592735,306.05128205128204,0.2564102564102564
25.5,82.5,889.8083,210.52232,0.2365929,298.7435897435897,0.4615384615384615
25.5,82.75,922.9233,234.40869,0.25398502,294.64102564102564,0.4615384615384615
25.5,83.0,898.5003,260.9454,0.29042327,303.20512820512823,0.3846153846153846
25.5,83.25,852.66315,169.38585,0.19865505,301.3076923076923,0.2051282051282051
25.5,83.5,741.23566,214.67023,0.2896113,301.4871794871795,0.0769230769230769
25.5,83.75,914.3506,264.73837,0.28953704,297.7435897435897,0.4358974358974359
25.5,84.0,950.1069,293.6426,0.30906272,291.5897435897436,0.2564102564102564
25.5,84.25,987.85657,239.38416,0.24232684,289.20512820512823,0.2307692307692307
25.5,84.5,978.12177,271.27087,0.27733856,289.1025641025641,0.3333333333333333
25.5,84.75,926.7702,279.53354,0.3016212,299.20512820512823,0.4615384615384615
25.5,85.0,974.40924,323.4503,0.331945,298.46153846153845,0.4102564102564102
25.5,85.25,1118.413,312.24847,0.2791889,280.35897435897436,0.358974358974359
25.5,85.5,1124.8944,353.79855,0.3145171,280.15384615384613,0.5384615384615384
25.5,85.75,1102.9778,292.38602,0.26508784,287.5128205128205,0.4615384615384615
25.5,86.0,1126.0887,204.67651,0.18175878,279.5897435897436,0.5384615384615384
25.5,86.25,1280.0052,417.04077,0.32581177,283.2564102564103,1.1282051282051282
25.5,86.5,1253.734,321.9936,0.25682768,289.2564102564103,1.0256410256410255
25.5,86.75,1221.3607,409.0862,0.334943,282.61538461538464,0.6153846153846154
25.5,87.0,1335.707,324.2928,0.24278736,269.1794871794872,1.0769230769230769
25.5,87.25,1445.2308,421.03476,0.291327,275.61538461538464,1.2820512820512822
25.5,87.5,1467.0276,430.18573,0.2932363,274.71794871794873,1.2307692307692308
25.5,87.75,1501.5356,355.4056,0.23669475,266.4102564102564,0.9230769230769232
25.5,88.0,1583.1592,373.41464,0.23586677,265.1025641025641,1.3333333333333333
25.5,88.25,1576.3123,372.34677,0.23621383,258.79487179487177,1.0256410256410255
25.5,88.5,1667.1632,410.9061,0.24647023,250.5897435897436,1.051282051282051
25.5,88.75,1994.7938,654.5384,0.32812333,239.8717948717949,1.564102564102564
25.5,89.75,2925.5195,795.7506,0.27200317,222.33333333333337,3.5641025641025643
25.5,90.0,2962.7595,981.7734,0.33137128,225.10256410256412,3.871794871794872
25.5,90.25,2818.516,912.8351,0.3238708,216.43589743589743,3.1794871794871793
25.5,90.5,3597.9255,1616.044,0.44915992,198.43589743589743,5.82051282051282
25.5,90.75,5432.589,3018.576,0.55564225,186.71794871794873,12.282051282051285
25.5,91.0,6119.4814,2909.0466,0.4753747,181.15384615384616,14.692307692307692
25.5,91.25,6255.7666,2734.5544,0.43712538,184.25641025641025,15.82051282051282
25.5,91.5,2434.425,817.9852,0.33600757,199.23076923076923,2.1538461538461537
25.5,91.75,4332.265,3248.2202,0.7497741,195.35897435897436,7.743589743589744
25.5,92.0,3189.0273,2182.3086,0.68431795,196.1282051282051,4.589743589743589
25.5,92.25,2302.5999,1542.6848,0.6699752,210.0,2.076923076923077
25.5,92.5,1389.498,312.23544,0.22471096,216.56410256410257,0.1794871794871795
25.5,92.75,1272.3534,266.2173,0.20923218,223.51282051282053,0.1282051282051282
25.5,93.0,1304.9233,248.89384,0.19073446,219.66666666666663,0.0512820512820512
25.5,93.25,1325.3212,262.0196,0.19770272,217.1282051282051,0.0512820512820512
25.5,93.5,1446.5957,351.3589,0.24288672,210.2051282051282,0.1282051282051282
25.5,93.75,1503.1354,436.68954,0.29051912,224.07692307692307,0.2051282051282051
25.5,94.0,1537.4551,375.662,0.24434014,214.33333333333337,0.1025641025641025
25.5,94.25,1556.0627,368.3477,0.23671776,214.8717948717949,0.1025641025641025
25.5,94.5,1596.5128,362.70685,0.22718693,217.64102564102564,0.1794871794871795
25.75,70.25,319.30173,164.91835,0.5164969,342.97435897435895,0.2564102564102564
25.75,70.5,309.94165,161.12521,0.51985663,343.6666666666667,0.2564102564102564
25.75,70.75,329.03467,176.43579,0.5362225,343.2564102564103,0.3076923076923077
25.75,71.0,335.78006,173.28864,0.5160778,340.6666666666667,0.2307692307692307
25.75,71.25,318.95422,163.98012,0.514118,343.0,0.2051282051282051
25.75,71.5,311.58206,158.07137,0.50731856,341.9230769230769,0.2051282051282051
25.75,71.75,310.7076,159.6471,0.5138178,339.61538461538464,0.2051282051282051
25.75,72.0,331.90488,152.82967,0.46046224,338.05128205128204,0.282051282051282
25.75,72.25,356.16238,167.40182,0.47001547,339.2307692307692,0.282051282051282
25.75,72.5,374.27573,171.09698,0.45714155,336.64102564102564,0.282051282051282
25.75,72.75,377.06665,195.94835,0.519665,333.87179487179486,0.2307692307692307
25.75,73.0,394.2629,195.47095,0.49578834,333.4871794871795,0.2307692307692307
25.75,73.25,463.31384,230.82607,0.4982067,339.6666666666667,0.4615384615384615
25.75,73.5,509.1572,216.02151,0.42427275,330.79487179487177,0.5128205128205128
25.75,73.75,543.6731,198.41362,0.36495024,324.46153846153845,0.2564102564102564
25.75,74.0,538.6755,183.24886,0.34018415,329.9230769230769,0.2307692307692307
25.75,74.25,471.13663,158.44116,0.33629557,331.3333333333333,0.1025641025641025
25.75,74.5,528.3944,198.99576,0.3766046,326.12820512820514,0.2307692307692307
25.75,74.75,625.6891,193.77249,0.30969453,322.8205128205128,0.3846153846153846
25.75,75.0,552.7761,187.93501,0.33998397,321.97435897435895,0.1538461538461538
25.75,75.25,630.1643,230.34589,0.36553305,321.02564102564105,0.4358974358974359
25.75,75.5,652.3654,243.00969,0.3725055,317.05128205128204,0.3333333333333333
25.75,75.75,645.07697,344.60245,0.5342036,326.4102564102564,0.6410256410256411
25.75,76.0,693.5166,274.13968,0.39528927,311.4102564102564,0.358974358974359
25.75,76.25,748.804,297.84186,0.39775676,306.5128205128205,0.3076923076923077
25.75,76.5,790.7895,333.915,0.42225525,310.28205128205127,0.4871794871794871
25.75,76.75,971.7492,311.33328,0.32038438,291.2564102564103,0.3333333333333333
25.75,77.0,994.4355,319.6984,0.3214873,292.15384615384613,0.4871794871794871
25.75,77.25,841.2947,225.55328,0.2681026,288.84615384615387,0.1538461538461538
25.75,77.5,818.5887,250.00278,0.30540708,300.8974358974359,0.3846153846153846
25.75,77.75,862.96515,280.58392,0.32513934,309.2564102564103,0.6666666666666666
25.75,78.0,841.4402,212.80647,0.25290743,300.71794871794873,0.282051282051282
25.75,78.25,880.7538,227.61516,0.2584322,302.3076923076923,0.4358974358974359
25.75,78.5,821.30206,234.03587,0.2849571,309.05128205128204,0.4102564102564102
25.75,78.75,690.8085,276.9868,0.40096033,315.71794871794873,0.358974358974359
25.75,79.0,698.29535,249.2554,0.3569484,304.20512820512823,0.2307692307692307
25.75,79.25,752.65247,241.30634,0.3206079,302.6666666666667,0.3076923076923077
25.75,79.5,772.3665,297.0504,0.38459775,303.46153846153845,0.2051282051282051
25.75,79.75,733.1345,242.8125,0.33119774,303.71794871794873,0.2307692307692307
25.75,80.0,778.4689,243.5088,0.31280482,304.43589743589746,0.4358974358974359
25.75,80.25,796.72565,244.89369,0.3073752,302.2564102564103,0.3076923076923077
25.75,80.5,801.0801,224.77469,0.28058955,299.38461538461536,0.3333333333333333
25.75,80.75,690.2996,263.6443,0.3819273,305.2307692307692,0.1794871794871795
25.75,81.0,684.7283,293.28928,0.42832944,311.6666666666667,0.2051282051282051
25.75,81.25,866.5711,333.6562,0.38503036,312.71794871794873,0.5897435897435898
25.75,81.5,826.46716,284.69775,0.34447557,301.4871794871795,0.4358974358974359
25.75,81.75,804.72784,276.09546,0.34309173,302.56410256410254,0.4615384615384615
25.75,82.0,851.9967,229.52269,0.26939386,300.8974358974359,0.4615384615384615
25.75,82.25,770.9214,304.80557,0.3953783,307.87179487179486,0.3076923076923077
25.75,82.5,931.4019,232.02934,0.24911839,309.35897435897436,0.7948717948717948
25.75,82.75,975.4967,235.80951,0.24173276,311.5128205128205,0.8717948717948718
25.75,83.0,875.36536,208.4547,0.2381345,296.8974358974359,0.282051282051282
25.75,83.25,800.0777,169.46783,0.21181422,297.64102564102564,0.0256410256410256
25.75,83.5,726.1084,199.9028,0.27530712,298.84615384615387,0.0256410256410256
25.75,83.75,832.4346,206.3067,0.24783534,293.64102564102564,0.1025641025641025
25.75,84.0,784.6777,248.26419,0.31639004,295.87179487179486,0.0769230769230769
25.75,84.25,953.11127,220.6506,0.2315056,292.71794871794873,0.282051282051282
25.75,84.5,1042.3943,313.5313,0.30077997,302.05128205128204,0.9230769230769232
25.75,84.75,1011.11096,376.15924,0.37202567,291.5897435897436,0.4102564102564102
25.75,85.0,967.8052,326.26056,0.3371139,286.8974358974359,0.2564102564102564
25.75,85.25,1095.4979,277.6936,0.2534862,286.02564102564105,0.5384615384615384
25.75,85.5,1150.0782,322.79596,0.28067303,287.2564102564103,0.4102564102564102
25.75,85.75,1171.4724,352.06982,0.30053616,292.6923076923077,0.8205128205128205
25.75,86.0,1095.529,289.72577,0.26446196,282.43589743589746,0.4615384615384615
25.75,86.25,1151.4652,367.32346,0.31900525,279.02564102564105,0.4871794871794871
25.75,86.5,1254.4319,359.0659,0.28623787,272.53846153846155,0.5384615384615384
25.75,86.75,1380.9445,593.1654,0.42953604,274.5128205128205,1.5897435897435896
25.75,87.0,1539.9305,499.55066,0.3243982,268.64102564102564,1.5384615384615383
25.75,87.25,1564.1146,373.60623,0.23886116,273.12820512820514,1.3076923076923077
25.75,87.5,1524.5583,379.2412,0.2487548,263.05128205128204,0.7435897435897436
25.75,87.75,1514.8151,338.82025,0.22367103,263.1794871794872,0.9230769230769232
25.75,88.0,1584.5497,341.44803,0.21548584,258.0,0.7692307692307693
25.75,88.25,1812.8262,409.18152,0.2257147,243.1282051282051,0.7948717948717948
25.75,89.75,2719.2966,665.8104,0.24484655,218.25641025641025,2.2564102564102564
25.75,90.0,2683.8953,822.9905,0.3066403,218.56410256410257,2.7435897435897436
25.75,90.25,2603.7913,789.59955,0.30324996,217.84615384615384,2.41025641025641
25.75,90.5,2627.1047,635.4228,0.2418719,207.4102564102564,2.102564102564102
25.75,90.75,2610.5415,748.8679,0.28686306,203.46153846153845,1.5897435897435896
25.75,91.0,2947.3462,1166.4357,0.39575794,190.92307692307693,3.128205128205128
25.75,91.25,2415.1006,684.2071,0.28330377,187.92307692307693,1.4615384615384617
25.75,91.5,2220.7026,601.3521,0.27079362,195.94871794871796,1.051282051282051
25.75,91.75,2480.516,993.3221,0.40044975,186.48717948717947,1.5128205128205128
25.75,92.0,2571.8086,1778.4889,0.6915324,198.64102564102564,2.6153846153846154
25.75,92.25,1318.684,319.56567,0.24233682,223.46153846153845,0.1282051282051282
25.75,92.5,1199.3038,234.2258,0.19530147,242.76923076923077,0.1282051282051282
25.75,92.75,1186.5537,265.66946,0.22390008,259.38461538461536,0.2564102564102564
25.75,93.0,1211.8796,224.28165,0.18506925,236.35897435897436,0.0256410256410256
25.75,93.25,1301.4302,296.1149,0.22753038,235.46153846153845,0.1025641025641025
25.75,93.5,1484.8444,309.86075,0.20868231,225.05128205128204,0.2307692307692307
25.75,93.75,1610.7736,363.37912,0.22559293,220.89743589743588,0.1282051282051282
25.75,94.0,1596.8079,342.46964,0.21447141,212.35897435897436,0.0769230769230769
25.75,94.25,1611.9215,324.10968,0.20107038,209.53846153846155,0.0769230769230769
25.75,94.5,1662.3053,317.6366,0.19108199,204.23076923076923,0.0512820512820512
25.75,94.75,1700.6919,347.5382,0.20435107,206.33333333333337,0.1538461538461538
25.75,95.0,1747.69,404.04074,0.2311856,209.28205128205127,0.1282051282051282
26.0,70.0,239.56598,122.62648,0.5118694,345.1794871794872,0.0769230769230769
26.0,70.25,261.75342,131.57181,0.50265557,342.7435897435897,0.1282051282051282
26.0,70.5,290.95923,145.14777,0.49885947,341.8205128205128,0.1794871794871795
26.0,70.75,296.69553,144.30255,0.4863658,340.7692307692308,0.2307692307692307
26.0,71.0,284.65134,126.07579,0.44291306,341.43589743589746,0.1025641025641025
26.0,71.25,279.9714,117.42561,0.41942003,342.38461538461536,0.0512820512820512
26.0,71.5,298.1963,149.59084,0.50165224,341.53846153846155,0.1282051282051282
26.0,71.75,295.3021,157.26291,0.53254926,344.9230769230769,0.1538461538461538
26.0,72.0,311.71686,140.61441,0.4510966,339.3076923076923,0.2051282051282051
26.0,72.25,322.2219,143.15163,0.4442641,340.35897435897436,0.2051282051282051
26.0,72.5,342.26944,141.39287,0.41310397,335.71794871794873,0.2307692307692307
26.0,72.75,372.60535,155.65926,0.41775906,334.12820512820514,0.0769230769230769
26.0,73.0,366.60623,167.87247,0.45790946,335.7692307692308,0.1025641025641025
26.0,73.25,418.1869,191.12993,0.45704427,330.94871794871796,0.2564102564102564
26.0,73.5,461.2533,193.57167,0.4196646,332.1794871794872,0.358974358974359
26.0,73.75,504.53033,195.50264,0.38749433,327.0,0.3076923076923077
26.0,74.0,507.5645,213.61098,0.42085484,328.61538461538464,0.2564102564102564
26.0,74.25,518.2578,201.05724,0.3879483,327.7692307692308,0.2051282051282051
26.0,74.5,507.21454,197.99411,0.39035574,325.64102564102564,0.2307692307692307
26.0,74.75,509.77625,191.9724,0.3765817,322.64102564102564,0.1538461538461538
26.0,75.0,560.2603,180.19493,0.32162714,327.84615384615387,0.282051282051282
26.0,75.25,587.08655,175.9308,0.29966757,318.1794871794872,0.2564102564102564
26.0,75.5,582.4067,178.9975,0.30734107,316.28205128205127,0.2051282051282051
26.0,75.75,616.6464,238.11588,0.38614652,315.02564102564105,0.282051282051282
26.0,76.0,722.79816,260.38013,0.36023906,312.20512820512823,0.358974358974359
26.0,76.25,816.7809,305.49405,0.37402204,317.6923076923077,0.7435897435897436
26.0,76.5,722.5664,276.4665,0.3826174,320.6666666666667,0.2564102564102564
26.0,76.75,808.247,226.98961,0.2808419,291.20512820512823,0.1794871794871795
26.0,77.0,754.73956,191.25945,0.25341117,293.46153846153845,0.1538461538461538
26.0,77.25,663.07825,232.04851,0.34995645,319.79487179487177,0.4102564102564102
26.0,77.5,692.01135,204.93654,0.2961462,305.56410256410254,0.1282051282051282
26.0,77.75,781.66754,216.52628,0.27700558,312.46153846153845,0.3076923076923077
26.0,78.0,814.0528,191.56148,0.23531824,301.71794871794873,0.3076923076923077
26.0,78.25,844.1294,237.9743,0.28191686,314.2564102564103,0.4102564102564102
26.0,78.5,790.49286,175.90761,0.22252902,298.61538461538464,0.1025641025641025
26.0,78.75,702.3838,192.87683,0.2746032,302.1794871794872,0.1282051282051282
26.0,79.0,626.311,257.48077,0.4111069,320.56410256410254,0.3333333333333333
26.0,79.25,670.2115,265.78653,0.39657113,321.5128205128205,0.282051282051282
26.0,79.5,721.6139,262.48624,0.36374888,306.84615384615387,0.2051282051282051
26.0,79.75,675.2755,247.95381,0.3671891,306.5128205128205,0.1282051282051282
26.0,80.0,675.66046,258.33975,0.38235143,312.79487179487177,0.3333333333333333
26.0,80.25,677.42004,184.71976,0.27268127,301.61538461538464,0.1025641025641025
26.0,80.5,743.6172,265.61655,0.3571953,304.94871794871796,0.2564102564102564
26.0,80.75,644.7417,323.7284,0.50210553,312.15384615384613,0.282051282051282
26.0,81.0,586.33734,339.22418,0.57854784,309.6666666666667,0.1538461538461538
26.0,81.25,554.8796,437.9157,0.78920853,321.4871794871795,0.3076923076923077
26.0,81.5,739.95245,268.13416,0.36236674,302.2307692307692,0.2051282051282051
26.0,81.75,815.0293,260.94235,0.32016316,300.9230769230769,0.4615384615384615
26.0,82.0,910.09424,211.17572,0.2320372,302.8205128205128,0.6153846153846154
26.0,82.25,785.7962,306.02408,0.3894446,299.2307692307692,0.358974358974359
26.0,82.5,830.6044,347.72394,0.41863966,306.35897435897436,0.6153846153846154
26.0,82.75,913.01434,297.98865,0.32637894,300.3076923076923,0.5128205128205128
26.0,83.0,860.35895,319.4622,0.37131268,304.87179487179486,0.4871794871794871
26.0,83.25,834.64044,245.17847,0.2937534,301.3076923076923,0.1282051282051282
26.0,83.5,861.0144,242.70886,0.2818871,294.4871794871795,0.1282051282051282
26.0,83.75,922.59534,270.59302,0.29329544,292.9230769230769,0.3333333333333333
26.0,84.0,862.2994,289.90884,0.3362044,299.1025641025641,0.4102564102564102
26.0,84.25,1070.7858,359.20654,0.3354607,294.7435897435897,0.7435897435897436
26.0,84.5,1013.03033,248.03432,0.24484392,291.71794871794873,0.3076923076923077
26.0,84.75,1077.483,287.9758,0.26726714,289.6666666666667,0.6923076923076923
26.0,85.0,1184.8201,348.8115,0.2944004,283.7435897435897,0.717948717948718
26.0,85.25,1134.8885,314.185,0.27684215,285.28205128205127,0.6666666666666666
26.0,85.5,1136.8159,306.11023,0.26926982,280.28205128205127,0.4871794871794871
26.0,85.75,1117.4407,378.46527,0.33868936,290.15384615384613,0.8205128205128205
26.0,86.0,1147.7161,320.8124,0.27952245,276.2564102564103,0.4102564102564102
26.0,86.25,1277.4734,310.39938,0.24297914,277.6666666666667,0.8717948717948718
26.0,86.5,1301.94,333.1562,0.25589213,276.15384615384613,0.8717948717948718
26.0,86.75,1309.1927,349.9686,0.26731634,269.46153846153845,0.6410256410256411
26.0,87.0,1504.4741,351.633,0.23372485,264.35897435897436,0.717948717948718
26.0,87.25,1469.9587,326.04013,0.22180223,257.2307692307692,0.5128205128205128
26.0,87.5,1742.471,402.96857,0.23126271,256.56410256410254,1.205128205128205
26.0,87.75,1941.2496,475.03186,0.24470416,248.66666666666663,1.5384615384615383
26.0,88.0,2249.6592,473.96426,0.21068269,245.10256410256412,2.2051282051282053
26.0,88.25,2783.8574,444.65628,0.15972666,231.8717948717949,3.2051282051282053
26.0,89.5,54.51424,336.04837,6.1644144,362.20512820512823,0.0512820512820512
26.0,89.75,2558.41,650.9619,0.25444004,224.07692307692307,2.4358974358974357
26.0,90.0,2336.17,657.27344,0.2813466,232.4102564102564,1.8461538461538465
26.0,90.25,2458.5208,541.96094,0.22044188,222.46153846153845,1.9230769230769231
26.0,90.5,2531.398,486.78894,0.19230044,214.51282051282053,1.6923076923076923
26.0,90.75,2389.38,452.89124,0.18954343,207.5897435897436,1.2307692307692308
26.0,91.0,1965.8081,477.4249,0.24286444,214.48717948717947,0.4615384615384615
26.0,91.25,1859.2534,385.23123,0.20719673,215.53846153846155,0.4358974358974359
26.0,91.5,1964.3658,455.0705,0.2316628,210.25641025641025,0.4871794871794871
26.0,91.75,1800.0557,394.82587,0.21934092,200.48717948717947,0.2051282051282051
26.0,92.0,1480.9565,419.92007,0.2835465,227.97435897435895,0.1282051282051282
26.0,92.25,1314.3787,443.38162,0.3373317,240.92307692307693,0.1025641025641025
26.0,92.5,1337.6676,303.27847,0.22672185,225.71794871794873,0.0256410256410256
26.0,92.75,1491.2103,511.74182,0.34317213,251.28205128205127,0.2051282051282051
26.0,93.0,1261.4757,209.36523,0.16596851,226.84615384615384,0.0256410256410256
26.0,93.25,1277.5508,235.58517,0.18440376,231.8717948717949,0.1538461538461538
26.0,93.5,1341.2034,258.20566,0.1925179,231.7948717948718,0.2307692307692307
26.0,93.75,1578.2888,315.75253,0.20006004,207.51282051282053,0.0769230769230769
26.0,94.0,1641.9397,330.45798,0.20126073,202.3846153846154,0.1025641025641025
26.0,94.25,1686.8083,293.0896,0.17375395,195.7948717948718,0.0512820512820512
26.0,94.5,1766.885,304.11954,0.17212187,191.1794871794872,0.0
26.0,94.75,1770.2185,339.9369,0.19203104,196.05128205128204,0.0
